campaign,site_dcm,placement,mission,date,creative,clicks,impressions,click_through_conversions,view_through_conversions,click_through_revenue,view_through_revenue
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-11-25,THINK Cocktail Party 300x600_Banner1,0,57,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-11-27,THINK Cocktail Party 300x600_Banner1,0,367,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-11-28,THINK Cocktail Party 300x600_Banner1,1,2797,0,1,0,92.98
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-11-29,THINK Cocktail Party 300x600_Banner1,0,1374,0,2,0,86.9
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-11-30,THINK Cocktail Party 300x600_Banner1,2,2e3,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-01,THINK Cocktail Party 300x600_Banner1,0,1704,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-02,THINK Cocktail Party 300x600_Banner1,0,1073,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-03,THINK Cocktail Party 300x600_Banner1,0,779,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-04,THINK Cocktail Party 300x600_Banner1,0,1452,0,2,0,118.25
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-05,THINK Cocktail Party 300x600_Banner1,0,822,0,2,0,147.35
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-06,THINK Cocktail Party 300x600_Banner1,0,749,0,6,0,399.65
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-07,THINK Cocktail Party 300x600_Banner1,1,1460,0,3,0,465.75
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-08,THINK Cocktail Party 300x600_Banner1,0,1264,0,2,0,88
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-09,THINK Cocktail Party 300x600_Banner1,0,615,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-10,THINK Cocktail Party 300x600_Banner1,0,733,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-11,THINK Cocktail Party 300x600_Banner1,1,2991,0,1,0,124.4
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-12,THINK Cocktail Party 300x600_Banner1,6,3113,0,1,0,52.1
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-13,THINK Cocktail Party 300x600_Banner1,0,1487,0,2,0,139.55
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-14,THINK Cocktail Party 300x600_Banner1,0,2910,0,1,0,51
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-15,THINK Cocktail Party 300x600_Banner1,0,512,0,2,0,289.55
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-16,THINK Cocktail Party 300x600_Banner1,0,393,0,2,0,238.1
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-17,THINK Cocktail Party 300x600_Banner1,0,409,0,2,0,99.9
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-18,THINK Cocktail Party 300x600_Banner1,0,401,0,4,0,387
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-19,THINK Cocktail Party 300x600_Banner1,2,491,0,2,0,250.4
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-20,THINK Cocktail Party 300x600_Banner1,0,314,0,1,0,186.9
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-21,THINK Cocktail Party 300x600_Banner1,1,359,0,1,0,195.25
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-22,THINK Cocktail Party 300x600_Banner1,0,366,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-23,THINK Cocktail Party 300x600_Banner1,1,354,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-24,THINK Cocktail Party 300x600_Banner1,0,201,0,0,0,0
THINK Cocktail Party 300x600_Banner1,Programmatic Trade Desk,PKXMYR_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 300x600,Cocktails,2017-12-29,THINK Cocktail Party 300x600_Banner1,0,0,0,1,0,131.5
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-18,THINK Cocktail Party 970x250_Banner1,0,3,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-19,THINK Cocktail Party 970x250_Banner1,0,1,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-20,THINK Cocktail Party 970x250_Banner1,0,3,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-21,THINK Cocktail Party 970x250_Banner1,0,299,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-22,THINK Cocktail Party 970x250_Banner1,0,367,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-23,THINK Cocktail Party 970x250_Banner1,0,420,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-24,THINK Cocktail Party 970x250_Banner1,0,116,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-25,THINK Cocktail Party 970x250_Banner1,0,30,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-27,THINK Cocktail Party 970x250_Banner1,0,16,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-28,THINK Cocktail Party 970x250_Banner1,1,291,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-29,THINK Cocktail Party 970x250_Banner1,0,225,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-11-30,THINK Cocktail Party 970x250_Banner1,0,259,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-01,THINK Cocktail Party 970x250_Banner1,0,246,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-02,THINK Cocktail Party 970x250_Banner1,0,37,0,1,0,163.37
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-03,THINK Cocktail Party 970x250_Banner1,1,43,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-04,THINK Cocktail Party 970x250_Banner1,0,265,0,1,0,56.35
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-05,THINK Cocktail Party 970x250_Banner1,0,236,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-06,THINK Cocktail Party 970x250_Banner1,0,156,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-07,THINK Cocktail Party 970x250_Banner1,5,338,0,1,0,98.82
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-08,THINK Cocktail Party 970x250_Banner1,1,324,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-09,THINK Cocktail Party 970x250_Banner1,0,37,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-10,THINK Cocktail Party 970x250_Banner1,0,143,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-11,THINK Cocktail Party 970x250_Banner1,1,1013,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-12,THINK Cocktail Party 970x250_Banner1,0,748,0,1,0,40.99
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-13,THINK Cocktail Party 970x250_Banner1,0,583,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-14,THINK Cocktail Party 970x250_Banner1,4,862,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-15,THINK Cocktail Party 970x250_Banner1,0,99,0,2,0,77.22
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-16,THINK Cocktail Party 970x250_Banner1,0,102,0,2,0,212.89
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-17,THINK Cocktail Party 970x250_Banner1,0,87,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-18,THINK Cocktail Party 970x250_Banner1,0,139,0,1,0,125.95
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-19,THINK Cocktail Party 970x250_Banner1,0,70,0,1,0,162.05
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-20,THINK Cocktail Party 970x250_Banner1,0,150,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-21,THINK Cocktail Party 970x250_Banner1,0,144,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-22,THINK Cocktail Party 970x250_Banner1,0,166,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-23,THINK Cocktail Party 970x250_Banner1,0,217,0,1,0,62.35
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-24,THINK Cocktail Party 970x250_Banner1,0,93,0,0,0,0
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-25,THINK Cocktail Party 970x250_Banner1,0,0,0,1,0,69.8
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-27,THINK Cocktail Party 970x250_Banner1,0,0,0,1,0,79.53
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-29,THINK Cocktail Party 970x250_Banner1,0,0,0,2,0,164.77
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-30,THINK Cocktail Party 970x250_Banner1,0,0,0,1,0,59.1
THINK Cocktail Party 970x250_Banner1,Programmatic Trade Desk,PKXMYS_Programmatic PHDCPMSpirits Behavioural targetingProgrammatic Display 970x250,Cocktails,2017-12-31,THINK Cocktail Party 970x250_Banner1,0,0,0,1,0,92.01
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-11-17,THINK Dinner Party 300 x 250,1,3,0,0,0,0
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-01,THINK Dinner Party 300 x 250,52,66577,0,4,0,412.92
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-02,THINK Dinner Party 300 x 250,46,102357,0,14,0,1514.89
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-03,THINK Dinner Party 300 x 250,43,96787,0,31,0,3088.68
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-04,THINK Dinner Party 300 x 250,28,41961,0,31,0,2525.78
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-05,THINK Dinner Party 300 x 250,14,36796,0,39,0,3810.79
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-06,THINK Dinner Party 300 x 250,24,43671,0,27,0,2552.539999
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-07,THINK Dinner Party 300 x 250,21,47692,0,40,0,3763.389999
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-08,THINK Dinner Party 300 x 250,46,73027,0,25,0,1838.85
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-09,THINK Dinner Party 300 x 250,51,85167,0,31,0,2657.209998
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-10,THINK Dinner Party 300 x 250,56,93230,0,42,0,3154.64
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-11,THINK Dinner Party 300 x 250,35,45931,0,38,0,3734.81
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-12,THINK Dinner Party 300 x 250,26,39287,0,35,0,3149.79
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-13,THINK Dinner Party 300 x 250,20,32202,0,36,0,4144.029999
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-14,THINK Dinner Party 300 x 250,24,38612,0,48,0,4643.299999
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-15,THINK Dinner Party 300 x 250,34,66677,0,26,0,2832.52
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-16,THINK Dinner Party 300 x 250,65,105097,0,23,0,2296.899999
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-17,THINK Dinner Party 300 x 250,89,112418,0,30,0,3243.609999
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-18,THINK Dinner Party 300 x 250,32,55651,0,35,0,4021.24
THINK Dinner Party 300 x 250,Programmatic Trade Desk,PKXMYT_Programmatic PHDCPMChristmas brunch keywords targeting and predictive audience targeting Programmatic Display 300x250,Brunch,2017-12-19,THINK Dinner Party 300 x 250,26,47702,0,36,0,4342.06
